CHỈ TIÊU,THỜI GIAN,GIÁ TRỊ,Mã Chứng Khoán
Lưu Chuyển Tiền Thuần Trong Kỳ,Q2 2020,43.58,CKG
Tiền Và Tương Đương Tiền Đầu Kỳ,Q2 2020,32.07,CKG
Ảnh Hưởng Của Chênh Lệch Tỷ Giá,Q2 2020,0.00,CKG
Tiền Và Tương Đương Tiền Cuối Kỳ,Q2 2020,75.65,CKG
Lưu Chuyển Tiền Tệ Ròng Từ Hoạt Động Đầu Tư,Q3 2020,-53.93,CKG
Lưu Chuyển Tiền Tệ Từ Hoạt Động Tài Chính,Q3 2020,-31.53,CKG
Lưu Chuyển Tiền Thuần Trong Kỳ,Q3 2020,-10.46,CKG
Tiền Và Tương Đương Tiền Đầu Kỳ,Q3 2020,75.65,CKG
Ảnh Hưởng Của Chênh Lệch Tỷ Giá,Q3 2020,0.00,CKG
Tiền Và Tương Đương Tiền Cuối Kỳ,Q3 2020,65.19,CKG
Lưu Chuyển Tiền Tệ Ròng Từ Hoạt Động Đầu Tư,Q4 2020,-90.92,CKG
Lưu Chuyển Tiền Tệ Từ Hoạt Động Tài Chính,Q4 2020,-91.78,CKG
Lưu Chuyển Tiền Thuần Trong Kỳ,Q4 2020,-13.45,CKG
Tiền Và Tương Đương Tiền Đầu Kỳ,Q4 2020,65.19,CKG
Ảnh Hưởng Của Chênh Lệch Tỷ Giá,Q4 2020,0.00,CKG
Tiền Và Tương Đương Tiền Cuối Kỳ,Q4 2020,51.74,CKG
Lưu Chuyển Tiền Tệ Ròng Từ Hoạt Động Đầu Tư,Q1 2015,5.89,CKG
Lưu Chuyển Tiền Tệ Từ Hoạt Động Tài Chính,Q1 2015,45.25,CKG
Lưu Chuyển Tiền Thuần Trong Kỳ,Q1 2015,-1.39,CKG
Tiền Và Tương Đương Tiền Đầu Kỳ,Q1 2015,43.58,CKG
Ảnh Hưởng Của Chênh Lệch Tỷ Giá,Q1 2015,0.00,CKG
Tiền Và Tương Đương Tiền Cuối Kỳ,Q1 2015,42.19,CKG
Lưu Chuyển Tiền Tệ Ròng Từ Hoạt Động Đầu Tư,Q2 2015,34.79,CKG
Lưu Chuyển Tiền Tệ Từ Hoạt Động Tài Chính,Q2 2015,-30.03,CKG
Lưu Chuyển Tiền Thuần Trong Kỳ,Q2 2015,20.04,CKG
Tiền Và Tương Đương Tiền Đầu Kỳ,Q2 2015,42.19,CKG
Ảnh Hưởng Của Chênh Lệch Tỷ Giá,Q2 2015,0.00,CKG
Tiền Và Tương Đương Tiền Cuối Kỳ,Q2 2015,62.23,CKG
Lưu Chuyển Tiền Tệ Ròng Từ Hoạt Động Đầu Tư,Q3 2015,6.00,CKG
Lưu Chuyển Tiền Tệ Từ Hoạt Động Tài Chính,Q3 2015,16.63,CKG
Lưu Chuyển Tiền Thuần Trong Kỳ,Q3 2015,-24.72,CKG
Tiền Và Tương Đương Tiền Đầu Kỳ,Q3 2015,62.23,CKG
Ảnh Hưởng Của Chênh Lệch Tỷ Giá,Q3 2015,0.00,CKG
Tiền Và Tương Đương Tiền Cuối Kỳ,Q3 2015,37.51,CKG
Lưu Chuyển Tiền Tệ Ròng Từ Hoạt Động Đầu Tư,Q1 2016,-84.83,CKG
Lưu Chuyển Tiền Tệ Từ Hoạt Động Tài Chính,Q1 2016,133.33,CKG
Lưu Chuyển Tiền Thuần Trong Kỳ,Q1 2016,89.54,CKG
Tiền Và Tương Đương Tiền Đầu Kỳ,Q1 2016,37.47,CKG
Ảnh Hưởng Của Chênh Lệch Tỷ Giá,Q1 2016,0.00,CKG
Tiền Và Tương Đương Tiền Cuối Kỳ,Q1 2016,127.01,CKG
Lưu Chuyển Tiền Tệ Ròng Từ Hoạt Động Đầu Tư,Q2 2016,50.67,CKG
Lưu Chuyển Tiền Tệ Từ Hoạt Động Tài Chính,Q2 2016,104.40,CKG
Lưu Chuyển Tiền Thuần Trong Kỳ,Q2 2016,-84.06,CKG
Tiền Và Tương Đương Tiền Đầu Kỳ,Q2 2016,127.01,CKG
Ảnh Hưởng Của Chênh Lệch Tỷ Giá,Q2 2016,0.00,CKG
Tiền Và Tương Đương Tiền Cuối Kỳ,Q2 2016,42.95,CKG
Lưu Chuyển Tiền Tệ Ròng Từ Hoạt Động Đầu Tư,Q3 2016,-5.58,CKG
Lưu Chuyển Tiền Tệ Từ Hoạt Động Tài Chính,Q3 2016,-175.70,CKG
Lưu Chuyển Tiền Thuần Trong Kỳ,Q3 2016,109.59,CKG
Tiền Và Tương Đương Tiền Đầu Kỳ,Q3 2016,42.95,CKG
Ảnh Hưởng Của Chênh Lệch Tỷ Giá,Q3 2016,0.00,CKG
Tiền Và Tương Đương Tiền Cuối Kỳ,Q3 2016,152.54,CKG
Lưu Chuyển Tiền Tệ Ròng Từ Hoạt Động Đầu Tư,Q4 2016,0.91,CKG
Lưu Chuyển Tiền Tệ Từ Hoạt Động Tài Chính,Q4 2016,159.91,CKG
Lưu Chuyển Tiền Thuần Trong Kỳ,Q4 2016,-52.81,CKG
Tiền Và Tương Đương Tiền Đầu Kỳ,Q4 2016,152.54,CKG
Ảnh Hưởng Của Chênh Lệch Tỷ Giá,Q4 2016,0.00,CKG
Tiền Và Tương Đương Tiền Cuối Kỳ,Q4 2016,99.73,CKG
Lưu Chuyển Tiền Tệ Ròng Từ Hoạt Động Đầu Tư,Q1 2017,-6.13,CKG
Lưu Chuyển Tiền Tệ Từ Hoạt Động Tài Chính,Q1 2017,93.85,CKG
Lưu Chuyển Tiền Thuần Trong Kỳ,Q1 2017,-74.62,CKG
Tiền Và Tương Đương Tiền Đầu Kỳ,Q1 2017,99.73,CKG
Ảnh Hưởng Của Chênh Lệch Tỷ Giá,Q1 2017,0.00,CKG
Tiền Và Tương Đương Tiền Cuối Kỳ,Q1 2017,25.11,CKG
Lưu Chuyển Tiền Tệ Ròng Từ Hoạt Động Đầu Tư,Q2 2017,-27.38,CKG
Lưu Chuyển Tiền Tệ Từ Hoạt Động Tài Chính,Q2 2017,-10.71,CKG
Lưu Chuyển Tiền Thuần Trong Kỳ,Q2 2017,3.41,CKG
Tiền Và Tương Đương Tiền Đầu Kỳ,Q2 2017,25.11,CKG
Ảnh Hưởng Của Chênh Lệch Tỷ Giá,Q2 2017,0.00,CKG
Tiền Và Tương Đương Tiền Cuối Kỳ,Q2 2017,28.52,CKG
Lưu Chuyển Tiền Tệ Ròng Từ Hoạt Động Đầu Tư,Q3 2017,-39.50,CKG
Lưu Chuyển Tiền Tệ Từ Hoạt Động Tài Chính,Q3 2017,5.32,CKG
Lưu Chuyển Tiền Thuần Trong Kỳ,Q3 2017,-12.45,CKG
Tiền Và Tương Đương Tiền Đầu Kỳ,Q3 2017,28.52,CKG
Ảnh Hưởng Của Chênh Lệch Tỷ Giá,Q3 2017,0.00,CKG
Tiền Và Tương Đương Tiền Cuối Kỳ,Q3 2017,16.07,CKG
Lưu Chuyển Tiền Tệ Ròng Từ Hoạt Động Đầu Tư,Q4 2017,-18.20,CKG
Lưu Chuyển Tiền Tệ Từ Hoạt Động Tài Chính,Q4 2017,169.59,CKG
Lưu Chuyển Tiền Thuần Trong Kỳ,Q4 2017,23.08,CKG
Tiền Và Tương Đương Tiền Đầu Kỳ,Q4 2017,16.07,CKG
Ảnh Hưởng Của Chênh Lệch Tỷ Giá,Q4 2017,0.00,CKG
Tiền Và Tương Đương Tiền Cuối Kỳ,Q4 2017,39.15,CKG
Lưu Chuyển Tiền Tệ Ròng Từ Hoạt Động Đầu Tư,Q1 2021,-146.57,HPX
Lưu Chuyển Tiền Tệ Từ Hoạt Động Tài Chính,Q1 2021,123.12,HPX
Lưu Chuyển Tiền Thuần Trong Kỳ,Q1 2021,-378.93,HPX
Tiền Và Tương Đương Tiền Đầu Kỳ,Q1 2021,603.10,HPX
Ảnh Hưởng Của Chênh Lệch Tỷ Giá,Q1 2021,0.00,HPX
Tiền Và Tương Đương Tiền Cuối Kỳ,Q1 2021,224.17,HPX
Lưu Chuyển Tiền Tệ Ròng Từ Hoạt Động Đầu Tư,Q2 2021,132.24,HPX
Lưu Chuyển Tiền Tệ Từ Hoạt Động Tài Chính,Q2 2021,904.45,HPX
Lưu Chuyển Tiền Thuần Trong Kỳ,Q2 2021,-142.01,HPX
Tiền Và Tương Đương Tiền Đầu Kỳ,Q2 2021,224.17,HPX
Ảnh Hưởng Của Chênh Lệch Tỷ Giá,Q2 2021,0.00,HPX
Tiền Và Tương Đương Tiền Cuối Kỳ,Q2 2021,82.16,HPX
Lưu Chuyển Tiền Tệ Ròng Từ Hoạt Động Đầu Tư,Q3 2021,-218.42,HPX
Lưu Chuyển Tiền Tệ Từ Hoạt Động Tài Chính,Q3 2021,"1,419.13",HPX
Lưu Chuyển Tiền Thuần Trong Kỳ,Q3 2021,123.37,HPX
Tiền Và Tương Đương Tiền Đầu Kỳ,Q3 2021,82.16,HPX
Ảnh Hưởng Của Chênh Lệch Tỷ Giá,Q3 2021,0.00,HPX
Tiền Và Tương Đương Tiền Cuối Kỳ,Q3 2021,205.53,HPX
Lưu Chuyển Tiền Tệ Ròng Từ Hoạt Động Đầu Tư,Q4 2021,-135.78,HPX
Lưu Chuyển Tiền Tệ Từ Hoạt Động Tài Chính,Q4 2021,785.52,HPX
Lưu Chuyển Tiền Thuần Trong Kỳ,Q4 2021,429.19,HPX
Tiền Và Tương Đương Tiền Đầu Kỳ,Q4 2021,205.53,HPX
Ảnh Hưởng Của Chênh Lệch Tỷ Giá,Q4 2021,0.00,HPX
Tiền Và Tương Đương Tiền Cuối Kỳ,Q4 2021,634.72,HPX
Lưu Chuyển Tiền Tệ Ròng Từ Hoạt Động Đầu Tư,Q1 2022,-284.27,HPX
Lưu Chuyển Tiền Tệ Từ Hoạt Động Tài Chính,Q1 2022,812.91,HPX
Lưu Chuyển Tiền Thuần Trong Kỳ,Q1 2022,111.35,HPX
Tiền Và Tương Đương Tiền Đầu Kỳ,Q1 2022,634.72,HPX
Ảnh Hưởng Của Chênh Lệch Tỷ Giá,Q1 2022,0.00,HPX
Tiền Và Tương Đương Tiền Cuối Kỳ,Q1 2022,746.07,HPX
Lưu Chuyển Tiền Tệ Ròng Từ Hoạt Động Đầu Tư,Q2 2022,-71.87,HPX
Lưu Chuyển Tiền Tệ Từ Hoạt Động Tài Chính,Q2 2022,-210.89,HPX
Lưu Chuyển Tiền Thuần Trong Kỳ,Q2 2022,-466.39,HPX
Tiền Và Tương Đương Tiền Đầu Kỳ,Q2 2022,746.07,HPX
Ảnh Hưởng Của Chênh Lệch Tỷ Giá,Q2 2022,0.00,HPX
Tiền Và Tương Đương Tiền Cuối Kỳ,Q2 2022,279.68,HPX
Lưu Chuyển Tiền Tệ Ròng Từ Hoạt Động Đầu Tư,Q3 2022,-114.03,HPX
Lưu Chuyển Tiền Tệ Từ Hoạt Động Tài Chính,Q3 2022,-551.67,HPX
Lưu Chuyển Tiền Thuần Trong Kỳ,Q3 2022,-211.22,HPX
Tiền Và Tương Đương Tiền Đầu Kỳ,Q3 2022,279.68,HPX
Ảnh Hưởng Của Chênh Lệch Tỷ Giá,Q3 2022,0.00,HPX
Tiền Và Tương Đương Tiền Cuối Kỳ,Q3 2022,68.47,HPX
Lưu Chuyển Tiền Tệ Ròng Từ Hoạt Động Đầu Tư,Q4 2022,214.39,HPX
Lưu Chuyển Tiền Tệ Từ Hoạt Động Tài Chính,Q4 2022,"-1,456.96",HPX
Lưu Chuyển Tiền Thuần Trong Kỳ,Q4 2022,83.18,HPX
Tiền Và Tương Đương Tiền Đầu Kỳ,Q4 2022,68.47,HPX
Ảnh Hưởng Của Chênh Lệch Tỷ Giá,Q4 2022,0.00,HPX
Tiền Và Tương Đương Tiền Cuối Kỳ,Q4 2022,151.65,HPX
Lưu Chuyển Tiền Tệ Ròng Từ Hoạt Động Đầu Tư,Q1 2023,28.10,HPX
Lưu Chuyển Tiền Tệ Từ Hoạt Động Tài Chính,Q1 2023,-144.03,HPX
Lưu Chuyển Tiền Thuần Trong Kỳ,Q1 2023,-79.32,HPX
Tiền Và Tương Đương Tiền Đầu Kỳ,Q1 2023,146.03,HPX
Ảnh Hưởng Của Chênh Lệch Tỷ Giá,Q1 2023,0.00,HPX
Tiền Và Tương Đương Tiền Cuối Kỳ,Q1 2023,66.71,HPX
Lưu Chuyển Tiền Tệ Ròng Từ Hoạt Động Đầu Tư,Q2 2023,72.99,HPX
Lưu Chuyển Tiền Tệ Từ Hoạt Động Tài Chính,Q2 2023,-423.37,HPX
Lưu Chuyển Tiền Thuần Trong Kỳ,Q2 2023,22.85,HPX
Tiền Và Tương Đương Tiền Đầu Kỳ,Q2 2023,66.71,HPX
Ảnh Hưởng Của Chênh Lệch Tỷ Giá,Q2 2023,0.00,HPX
Tiền Và Tương Đương Tiền Cuối Kỳ,Q2 2023,89.56,HPX
Lưu Chuyển Tiền Tệ Ròng Từ Hoạt Động Đầu Tư,Q3 2023,27.28,HPX
Lưu Chuyển Tiền Tệ Từ Hoạt Động Tài Chính,Q3 2023,-85.06,HPX
Lưu Chuyển Tiền Thuần Trong Kỳ,Q3 2023,-43.16,HPX
Tiền Và Tương Đương Tiền Đầu Kỳ,Q3 2023,89.56,HPX
Ảnh Hưởng Của Chênh Lệch Tỷ Giá,Q3 2023,0.00,HPX
Tiền Và Tương Đương Tiền Cuối Kỳ,Q3 2023,46.39,HPX
Lưu Chuyển Tiền Tệ Ròng Từ Hoạt Động Đầu Tư,Q4 2023,561.69,HPX
Lưu Chuyển Tiền Tệ Từ Hoạt Động Tài Chính,Q4 2023,-397.45,HPX
Lưu Chuyển Tiền Thuần Trong Kỳ,Q4 2023,-21.62,HPX
Tiền Và Tương Đương Tiền Đầu Kỳ,Q4 2023,46.39,HPX
Ảnh Hưởng Của Chênh Lệch Tỷ Giá,Q4 2023,0.00,HPX
Tiền Và Tương Đương Tiền Cuối Kỳ,Q4 2023,24.77,HPX
Lưu Chuyển Tiền Tệ Ròng Từ Hoạt Động Đầu Tư,Q1 2024,-504.48,HPX
Lưu Chuyển Tiền Tệ Từ Hoạt Động Tài Chính,Q1 2024,-76.10,HPX
Lưu Chuyển Tiền Thuần Trong Kỳ,Q1 2024,40.17,HPX
Tiền Và Tương Đương Tiền Đầu Kỳ,Q1 2024,24.77,HPX
Ảnh Hưởng Của Chênh Lệch Tỷ Giá,Q1 2024,0.00,HPX
Tiền Và Tương Đương Tiền Cuối Kỳ,Q1 2024,64.94,HPX
Lưu Chuyển Tiền Tệ Ròng Từ Hoạt Động Đầu Tư,Q2 2024,75.11,HPX
Lưu Chuyển Tiền Tệ Từ Hoạt Động Tài Chính,Q2 2024,-96.20,HPX
Lưu Chuyển Tiền Thuần Trong Kỳ,Q2 2024,-51.65,HPX
Tiền Và Tương Đương Tiền Đầu Kỳ,Q2 2024,64.94,HPX
Ảnh Hưởng Của Chênh Lệch Tỷ Giá,Q2 2024,0.00,HPX
Tiền Và Tương Đương Tiền Cuối Kỳ,Q2 2024,13.29,HPX
Lưu Chuyển Tiền Tệ Ròng Từ Hoạt Động Đầu Tư,Q3 2024,-73.06,HPX
Lưu Chuyển Tiền Tệ Từ Hoạt Động Tài Chính,Q3 2024,-297.97,HPX
Lưu Chuyển Tiền Thuần Trong Kỳ,Q3 2024,4.79,HPX
Tiền Và Tương Đương Tiền Đầu Kỳ,Q3 2024,13.29,HPX
Ảnh Hưởng Của Chênh Lệch Tỷ Giá,Q3 2024,0.00,HPX
Tiền Và Tương Đương Tiền Cuối Kỳ,Q3 2024,18.08,HPX
Lưu Chuyển Tiền Tệ Ròng Từ Hoạt Động Đầu Tư,Q1 2018,32.42,HPX
Lưu Chuyển Tiền Tệ Từ Hoạt Động Tài Chính,Q1 2018,-41.74,HPX
Lưu Chuyển Tiền Thuần Trong Kỳ,Q1 2018,-220.43,HPX
Tiền Và Tương Đương Tiền Đầu Kỳ,Q1 2018,558.15,HPX
Ảnh Hưởng Của Chênh Lệch Tỷ Giá,Q1 2018,0.00,HPX
Tiền Và Tương Đương Tiền Cuối Kỳ,Q1 2018,337.72,HPX
Lưu Chuyển Tiền Tệ Ròng Từ Hoạt Động Đầu Tư,Q2 2018,-136.00,HPX
Lưu Chuyển Tiền Tệ Từ Hoạt Động Tài Chính,Q2 2018,-87.18,HPX
Lưu Chuyển Tiền Thuần Trong Kỳ,Q2 2018,-16.92,HPX
Tiền Và Tương Đương Tiền Đầu Kỳ,Q2 2018,337.72,HPX
Ảnh Hưởng Của Chênh Lệch Tỷ Giá,Q2 2018,0.00,HPX
Tiền Và Tương Đương Tiền Cuối Kỳ,Q2 2018,320.80,HPX
Lưu Chuyển Tiền Tệ Ròng Từ Hoạt Động Đầu Tư,Q3 2018,243.88,HPX
Lưu Chuyển Tiền Tệ Từ Hoạt Động Tài Chính,Q3 2018,-167.27,HPX
Lưu Chuyển Tiền Thuần Trong Kỳ,Q3 2018,-155.51,HPX
Tiền Và Tương Đương Tiền Đầu Kỳ,Q3 2018,320.80,HPX
Ảnh Hưởng Của Chênh Lệch Tỷ Giá,Q3 2018,0.00,HPX
Tiền Và Tương Đương Tiền Cuối Kỳ,Q3 2018,165.29,HPX
Lưu Chuyển Tiền Tệ Ròng Từ Hoạt Động Đầu Tư,Q4 2018,-175.34,HPX
Lưu Chuyển Tiền Tệ Từ Hoạt Động Tài Chính,Q4 2018,119.46,HPX
Lưu Chuyển Tiền Thuần Trong Kỳ,Q4 2018,295.11,HPX
Tiền Và Tương Đương Tiền Đầu Kỳ,Q4 2018,165.29,HPX
Ảnh Hưởng Của Chênh Lệch Tỷ Giá,Q4 2018,0.00,HPX
Tiền Và Tương Đương Tiền Cuối Kỳ,Q4 2018,460.40,HPX
Lưu Chuyển Tiền Tệ Ròng Từ Hoạt Động Đầu Tư,Q1 2019,-579.43,HPX
Lưu Chuyển Tiền Tệ Từ Hoạt Động Tài Chính,Q1 2019,-199.72,HPX
Lưu Chuyển Tiền Thuần Trong Kỳ,Q1 2019,-167.34,HPX
Tiền Và Tương Đương Tiền Đầu Kỳ,Q1 2019,415.40,HPX
Ảnh Hưởng Của Chênh Lệch Tỷ Giá,Q1 2019,0.00,HPX
Tiền Và Tương Đương Tiền Cuối Kỳ,Q1 2019,248.06,HPX
Lưu Chuyển Tiền Tệ Ròng Từ Hoạt Động Đầu Tư,Q2 2019,-331.45,HPX
Lưu Chuyển Tiền Tệ Từ Hoạt Động Tài Chính,Q2 2019,137.77,HPX
Lưu Chuyển Tiền Thuần Trong Kỳ,Q2 2019,-55.00,HPX
Tiền Và Tương Đương Tiền Đầu Kỳ,Q2 2019,248.06,HPX
Ảnh Hưởng Của Chênh Lệch Tỷ Giá,Q2 2019,0.00,HPX
Tiền Và Tương Đương Tiền Cuối Kỳ,Q2 2019,193.06,HPX
Lưu Chuyển Tiền Tệ Ròng Từ Hoạt Động Đầu Tư,Q3 2019,400.78,HPX
Lưu Chuyển Tiền Tệ Từ Hoạt Động Tài Chính,Q3 2019,-148.89,HPX
Lưu Chuyển Tiền Thuần Trong Kỳ,Q3 2019,-3.20,HPX
Tiền Và Tương Đương Tiền Đầu Kỳ,Q3 2019,193.06,HPX
Ảnh Hưởng Của Chênh Lệch Tỷ Giá,Q3 2019,0.00,HPX
Tiền Và Tương Đương Tiền Cuối Kỳ,Q3 2019,189.86,HPX
Lưu Chuyển Tiền Tệ Ròng Từ Hoạt Động Đầu Tư,Q4 2019,751.70,HPX
Lưu Chuyển Tiền Tệ Từ Hoạt Động Tài Chính,Q4 2019,-22.65,HPX
Lưu Chuyển Tiền Thuần Trong Kỳ,Q4 2019,213.09,HPX
Tiền Và Tương Đương Tiền Đầu Kỳ,Q4 2019,189.86,HPX
Ảnh Hưởng Của Chênh Lệch Tỷ Giá,Q4 2019,0.00,HPX
Tiền Và Tương Đương Tiền Cuối Kỳ,Q4 2019,402.94,HPX
Lưu Chuyển Tiền Tệ Ròng Từ Hoạt Động Đầu Tư,Q1 2020,-133.85,HPX
Lưu Chuyển Tiền Tệ Từ Hoạt Động Tài Chính,Q1 2020,-18.49,HPX
Lưu Chuyển Tiền Thuần Trong Kỳ,Q1 2020,-213.98,HPX
Tiền Và Tương Đương Tiền Đầu Kỳ,Q1 2020,402.94,HPX
Ảnh Hưởng Của Chênh Lệch Tỷ Giá,Q1 2020,0.00,HPX
Tiền Và Tương Đương Tiền Cuối Kỳ,Q1 2020,188.97,HPX
Lưu Chuyển Tiền Tệ Ròng Từ Hoạt Động Đầu Tư,Q2 2020,216.42,HPX
Lưu Chuyển Tiền Tệ Từ Hoạt Động Tài Chính,Q2 2020,73.77,HPX
Lưu Chuyển Tiền Thuần Trong Kỳ,Q2 2020,44.59,HPX
Tiền Và Tương Đương Tiền Đầu Kỳ,Q2 2020,188.97,HPX
Ảnh Hưởng Của Chênh Lệch Tỷ Giá,Q2 2020,0.00,HPX
Tiền Và Tương Đương Tiền Cuối Kỳ,Q2 2020,233.56,HPX
Lưu Chuyển Tiền Tệ Ròng Từ Hoạt Động Đầu Tư,Q3 2020,65.76,HPX
Lưu Chuyển Tiền Tệ Từ Hoạt Động Tài Chính,Q3 2020,-25.10,HPX
Lưu Chuyển Tiền Thuần Trong Kỳ,Q3 2020,19.77,HPX
Tiền Và Tương Đương Tiền Đầu Kỳ,Q3 2020,233.56,HPX
Ảnh Hưởng Của Chênh Lệch Tỷ Giá,Q3 2020,0.00,HPX
Tiền Và Tương Đương Tiền Cuối Kỳ,Q3 2020,253.32,HPX
Lưu Chuyển Tiền Tệ Ròng Từ Hoạt Động Đầu Tư,Q4 2020,18.37,HPX
Lưu Chuyển Tiền Tệ Từ Hoạt Động Tài Chính,Q4 2020,728.58,HPX
Lưu Chuyển Tiền Thuần Trong Kỳ,Q4 2020,350.07,HPX
Tiền Và Tương Đương Tiền Đầu Kỳ,Q4 2020,253.32,HPX
Ảnh Hưởng Của Chênh Lệch Tỷ Giá,Q4 2020,0.00,HPX
Tiền Và Tương Đương Tiền Cuối Kỳ,Q4 2020,603.40,HPX
Lưu Chuyển Tiền Tệ Ròng Từ Hoạt Động Đầu Tư,Q4 2020,16.96,LGL
Lưu Chuyển Tiền Tệ Từ Hoạt Động Tài Chính,Q4 2020,-175.31,LGL
Lưu Chuyển Tiền Thuần Trong Kỳ,Q4 2020,60.69,LGL
Tiền Và Tương Đương Tiền Đầu Kỳ,Q4 2020,6.60,LGL
Ảnh Hưởng Của Chênh Lệch Tỷ Giá,Q4 2020,0.00,LGL
Tiền Và Tương Đương Tiền Cuối Kỳ,Q4 2020,67.28,LGL
Lưu Chuyển Tiền Tệ Ròng Từ Hoạt Động Đầu Tư,Q1 2021,61.40,LGL
Lưu Chuyển Tiền Tệ Từ Hoạt Động Tài Chính,Q1 2021,-42.06,LGL
Lưu Chuyển Tiền Thuần Trong Kỳ,Q1 2021,-60.60,LGL
Tiền Và Tương Đương Tiền Đầu Kỳ,Q1 2021,65.99,LGL
Ảnh Hưởng Của Chênh Lệch Tỷ Giá,Q1 2021,0.00,LGL
Tiền Và Tương Đương Tiền Cuối Kỳ,Q1 2021,5.39,LGL
Lưu Chuyển Tiền Tệ Ròng Từ Hoạt Động Đầu Tư,Q2 2021,-55.62,LGL
Lưu Chuyển Tiền Tệ Từ Hoạt Động Tài Chính,Q2 2021,4.80,LGL
Lưu Chuyển Tiền Thuần Trong Kỳ,Q2 2021,-1.06,LGL
Tiền Và Tương Đương Tiền Đầu Kỳ,Q2 2021,5.39,LGL
Ảnh Hưởng Của Chênh Lệch Tỷ Giá,Q2 2021,0.00,LGL
Tiền Và Tương Đương Tiền Cuối Kỳ,Q2 2021,4.32,LGL
Lưu Chuyển Tiền Tệ Ròng Từ Hoạt Động Đầu Tư,Q3 2021,-44.25,LGL
Lưu Chuyển Tiền Tệ Từ Hoạt Động Tài Chính,Q3 2021,-36.95,LGL
Lưu Chuyển Tiền Thuần Trong Kỳ,Q3 2021,2.67,LGL
Tiền Và Tương Đương Tiền Đầu Kỳ,Q3 2021,4.32,LGL
Ảnh Hưởng Của Chênh Lệch Tỷ Giá,Q3 2021,0.00,LGL
Tiền Và Tương Đương Tiền Cuối Kỳ,Q3 2021,6.99,LGL
Lưu Chuyển Tiền Tệ Ròng Từ Hoạt Động Đầu Tư,Q4 2021,-41.59,LGL
Lưu Chuyển Tiền Tệ Từ Hoạt Động Tài Chính,Q4 2021,2.66,LGL
Lưu Chuyển Tiền Thuần Trong Kỳ,Q4 2021,12.23,LGL
Tiền Và Tương Đương Tiền Đầu Kỳ,Q4 2021,6.99,LGL
Ảnh Hưởng Của Chênh Lệch Tỷ Giá,Q4 2021,0.00,LGL
Tiền Và Tương Đương Tiền Cuối Kỳ,Q4 2021,19.22,LGL
Lưu Chuyển Tiền Tệ Ròng Từ Hoạt Động Đầu Tư,Q1 2022,103.47,LGL
Lưu Chuyển Tiền Tệ Từ Hoạt Động Tài Chính,Q1 2022,-6.07,LGL
Lưu Chuyển Tiền Thuần Trong Kỳ,Q1 2022,17.67,LGL
Tiền Và Tương Đương Tiền Đầu Kỳ,Q1 2022,19.18,LGL
Ảnh Hưởng Của Chênh Lệch Tỷ Giá,Q1 2022,0.00,LGL
Tiền Và Tương Đương Tiền Cuối Kỳ,Q1 2022,36.85,LGL
Lưu Chuyển Tiền Tệ Ròng Từ Hoạt Động Đầu Tư,Q3 2022,5.09,LGL
Lưu Chuyển Tiền Tệ Từ Hoạt Động Tài Chính,Q3 2022,-46.56,LGL
Lưu Chuyển Tiền Thuần Trong Kỳ,Q3 2022,-11.99,LGL
Tiền Và Tương Đương Tiền Đầu Kỳ,Q3 2022,17.82,LGL
Ảnh Hưởng Của Chênh Lệch Tỷ Giá,Q3 2022,0.00,LGL
Tiền Và Tương Đương Tiền Cuối Kỳ,Q3 2022,5.83,LGL
Lưu Chuyển Tiền Tệ Ròng Từ Hoạt Động Đầu Tư,Q4 2022,296.93,LGL
Lưu Chuyển Tiền Tệ Từ Hoạt Động Tài Chính,Q4 2022,-2.89,LGL
Lưu Chuyển Tiền Thuần Trong Kỳ,Q4 2022,15.67,LGL
Tiền Và Tương Đương Tiền Đầu Kỳ,Q4 2022,5.83,LGL
Ảnh Hưởng Của Chênh Lệch Tỷ Giá,Q4 2022,0.00,LGL
Tiền Và Tương Đương Tiền Cuối Kỳ,Q4 2022,21.50,LGL
Lưu Chuyển Tiền Tệ Ròng Từ Hoạt Động Đầu Tư,Q1 2023,53.59,LGL
Lưu Chuyển Tiền Tệ Từ Hoạt Động Tài Chính,Q1 2023,-7.61,LGL
Lưu Chuyển Tiền Thuần Trong Kỳ,Q1 2023,-19.51,LGL
Tiền Và Tương Đương Tiền Đầu Kỳ,Q1 2023,21.50,LGL
Ảnh Hưởng Của Chênh Lệch Tỷ Giá,Q1 2023,0.00,LGL
Tiền Và Tương Đương Tiền Cuối Kỳ,Q1 2023,1.98,LGL
Lưu Chuyển Tiền Tệ Ròng Từ Hoạt Động Đầu Tư,Q2 2023,-49.98,LGL
Lưu Chuyển Tiền Tệ Từ Hoạt Động Tài Chính,Q2 2023,20.35,LGL
Lưu Chuyển Tiền Thuần Trong Kỳ,Q2 2023,4.14,LGL
Tiền Và Tương Đương Tiền Đầu Kỳ,Q2 2023,1.98,LGL
Ảnh Hưởng Của Chênh Lệch Tỷ Giá,Q2 2023,0.00,LGL
Tiền Và Tương Đương Tiền Cuối Kỳ,Q2 2023,6.12,LGL
Lưu Chuyển Tiền Tệ Ròng Từ Hoạt Động Đầu Tư,Q3 2023,-2.27,LGL
Lưu Chuyển Tiền Tệ Từ Hoạt Động Tài Chính,Q3 2023,-7.36,LGL
Lưu Chuyển Tiền Thuần Trong Kỳ,Q3 2023,-4.08,LGL
Tiền Và Tương Đương Tiền Đầu Kỳ,Q3 2023,6.64,LGL
